,Grid
4163,-13.304761900000003
4164,-8.054761900000003
4165,0.345238099999996
4166,-65.7047619
4167,-14.300000000000004
4168,32.55
4169,29.4
4170,-18.799999999999997
4171,-20.6
4172,-18.5
4173,-20.6
4174,-16.4
4175,-25.099999999999998
4176,-26.9
4177,-16.800000000000004
4178,-18.5
4179,-26.9
4180,-32.7
4181,-34.25
4182,-27.75
4183,-37.4
4184,-37.4
4185,-40.55
4186,-37.4
4187,-37.4
4188,-37.4
4189,-29.0
4190,-33.2
4191,-26.9
4192,-27.95
4193,-27.95
4194,-23.35
4195,-27.95
4196,-33.2
4197,-36.15
4198,-31.1
4199,-39.5
4200,-31.1
4201,-39.3
4202,-42.0
4203,-45.4
4204,-43.7
4205,-45.5
4206,-46.85
4207,-44.75
4208,-34.3047619
4209,-29.0547619
4210,-24.8547619
4211,-20.6547619
4212,-11.404761899999997
4213,0.345238099999996
4214,-64.6547619
4215,-12.200000000000003
4216,-13.25
4217,-23.75
4218,-18.5
4219,-17.25
4220,-22.7
4221,-29.4
4222,-41.6
4223,-42.1
4224,-42.1
4225,-31.1
4226,-46.85
4227,-48.95
4228,-55.45
4229,-55.45
4230,-54.85
4231,-50.4
4232,-50.4
4233,-47.9
4234,-47.9
4235,-46.85
4236,-47.9
4237,-47.9
4238,-47.9
4239,-45.6
4240,-31.1
4241,-30.45
4242,-24.8
4243,-24.8
4244,-22.9
4245,-23.75
4246,-24.8
4247,-25.2
4248,-30.049999999999997
4249,-30.25
4250,-39.5
4251,-26.9
4252,-33.400000000000006
4253,-24.8
4254,45.55
4255,48.3
4256,-11.204761900000001
4257,-9.1047619
4258,-9.1047619
4259,-9.004761899999998
4260,-70.3547619
4261,-75.2547619
4262,-74.1047619
4263,-21.65
4264,-14.300000000000004
4265,-20.299999999999997
4266,-14.300000000000004
4267,-20.299999999999997
4268,-27.75
4269,-31.1
4270,-32.7
4271,-32.05
4272,-26.6
4273,-24.6
4274,-22.9
4275,-23.75
4276,-24.700000000000003
4277,-26.9
4278,-26.299999999999997
4279,-26.05
4280,-29.75
4281,-24.8
4282,-18.5
4283,-16.4
4284,-21.099999999999998
4285,-18.0
4286,-16.4
4287,-16.800000000000004
4288,-14.799999999999997
4289,-15.350000000000001
4290,-17.75
4291,-20.6
4292,-18.4
4293,-19.950000000000003
4294,-17.450000000000003
4295,-20.6
4296,-21.0
4297,-23.1
4298,-26.6
4299,-26.9
4300,-27.95
4301,-26.400000000000002
4302,41.8
4303,42.30000000000001
4304,-14.3547619
4305,-10.804761900000003
4306,-9.1047619
4307,-4.904761899999997
4308,-70.6547619
4309,-72.9547619
4310,-19.9047619
4311,32.55
4312,33.199999999999996
4313,34.449999999999996
4314,26.9
4315,21.0
4316,29.3
4317,27.0
4318,33.6
4319,34.65
4320,23.5
4321,27.799999999999997
4322,29.8
4323,29.8
4324,29.4
4325,26.45
4326,26.05
4327,25.299999999999997
4328,28.55
4329,25.2
4330,33.6
4331,30.45
4332,27.3
4333,33.6
4334,31.5
4335,29.4
4336,30.45
4337,27.3
4338,-24.049999999999997
4339,-24.8
4340,-19.35
4341,-21.65
4342,-18.1
4343,-18.5
4344,-18.3
4345,-21.0
4346,-24.5
4347,-25.0
4348,-24.8
4349,-24.8
4350,46.5
4351,48.599999999999994
4352,-13.304761900000003
4353,-4.904761899999997
4354,-1.1047618999999997
4355,3.095238100000003
4356,-64.6547619
4357,-66.7547619
4358,-65.7047619
4359,-10.75
4360,-16.4
4361,-16.4
4362,34.85
4363,35.2
4364,34.65
4365,29.4
4366,-22.3
4367,-26.5
4368,-23.75
4369,-22.7
4370,-17.450000000000003
4371,-19.25
4372,-20.2
4373,-23.95
4374,-21.95
4375,-24.3
4376,-24.3
4377,-23.75
4378,-20.6
4379,-21.65
4380,-21.0
4381,-14.300000000000004
4382,-11.150000000000006
4383,-13.050000000000004
4384,-12.200000000000003
4385,-18.1
4386,-20.6
4387,-23.75
4388,-20.6
4389,-20.6
4390,-19.849999999999998
4391,-18.1
4392,-18.5
4393,-22.7
4394,-24.3
4395,-24.15
4396,-26.9
4397,-23.849999999999998
4398,40.19999999999999
4399,46.099999999999994
4400,-14.654761899999997
4401,-7.654761900000004
4402,-9.1047619
4403,-4.904761899999997
4404,-69.9047619
4405,-69.9047619
4406,-69.9047619
4407,-14.700000000000003
4408,-15.350000000000001
4409,-20.6
4410,-14.300000000000004
4411,-20.6
4412,-14.300000000000004
4413,-22.7
4414,-26.400000000000002
4415,-27.95
4416,-27.85
4417,-23.450000000000003
4418,-23.75
4419,-24.8
4420,-28.05
4421,-30.6
4422,-24.8
4423,-26.400000000000002
4424,-24.8
4425,-25.85
4426,-27.95
4427,-24.8
4428,-25.85
4429,-16.4
4430,-13.25
4431,-16.6
4432,-16.4
4433,-20.099999999999998
4434,-21.65
4435,-25.299999999999997
4436,-24.8
4437,-25.299999999999997
4438,-21.349999999999998
4439,-24.8
4440,-25.45
4441,-31.1
4442,-34.9
4443,-35.3
4444,-38.45
4445,-35.3
4446,36.5
4447,41.25
4448,-15.404761900000004
4449,-13.204761900000001
4450,-12.254761900000005
4451,-11.204761900000001
4452,-74.1047619
4453,-72.4047619
4454,-69.9047619
4455,-13.25
4456,-10.0
4457,-17.35
4458,-15.350000000000001
4459,-20.6
4460,-13.450000000000003
4461,-19.849999999999998
4462,-20.5
4463,-20.6
4464,-19.45
4465,-18.5
4466,-17.65
4467,-18.5
4468,-18.5
4469,-18.599999999999998
4470,-18.5
4471,-21.349999999999998
4472,-18.5
4473,-16.4
4474,31.5
4475,31.0
4476,23.1
4477,28.900000000000002
4478,31.5
4479,29.5
4480,33.199999999999996
4481,29.4
4482,29.5
4483,24.35
4484,29.5
4485,29.4
4486,33.6
4487,33.6
4488,33.6
4489,28.35
4490,26.8
4491,21.0
4492,18.9
4493,21.0
4494,83.69999999999999
4495,93.45
4496,36.6952381
4497,46.0452381
4498,45.0952381
4499,50.1452381
4500,-17.4047619
4501,-15.7047619
4502,-15.7047619
4503,38.95
4504,33.6
4505,31.5
4506,35.699999999999996
4507,30.65
4508,29.900000000000002
4509,29.8
4510,26.65
4511,26.25
4512,30.25
4513,33.9
4514,29.4
4515,29.4
4516,31.099999999999998
4517,33.199999999999996
4518,33.6
4519,30.65
4520,25.2
4521,28.15
4522,26.45
4523,30.45
4524,29.4
4525,33.6
4526,37.8
4527,38.650000000000006
4528,-11.150000000000006
4529,-13.25
4530,-16.4
4531,-18.5
4532,-14.300000000000004
4533,-15.550000000000004
4534,-17.25
4535,-24.8
4536,-32.8
4537,-35.3
4538,-35.3
4539,-38.45
4540,-35.7
4541,-32.35
4542,31.30000000000001
4543,38.5
4544,-13.704761900000001
4545,-11.204761900000001
4546,-7.8547619
4547,-3.204761900000001
4548,-69.9047619
4549,-73.0547619
4550,-73.7047619
4551,-16.4
4552,-24.15
4553,-27.75
4554,-29.0
4555,-33.0
4556,-29.0
4557,-34.25
4558,-39.1
4559,-41.7
4560,-41.6
4561,-35.3
4562,-35.3
4563,-44.75
4564,-41.4
4565,-36.9
4566,-35.3
4567,-38.25
4568,-37.0
4569,-37.0
4570,-38.35
4571,-35.3
4572,-36.35
4573,-35.3
4574,-44.75
4575,-38.15
4576,-43.7
4577,-47.05
4578,-45.3
4579,-51.05
4580,-51.05
4581,-51.05
4582,-51.05
4583,-51.05
4584,-58.8
4585,-60.5
4586,-65.75
4587,-65.75
4588,-58.8
4589,-54.2
4590,13.949999999999996
4591,29.5
4592,-29.0547619
4593,-17.6047619
4594,-20.8547619
4595,-15.004761899999998
4596,-78.3047619
4597,-77.0547619
4598,-72.2047619
4599,-19.55
4600,-15.350000000000001
4601,-31.1
4602,-20.7
4603,-38.45
4604,-40.95
4605,-51.45
4606,-49.05
4607,-50.0
4608,-49.6
4609,-46.65
4610,-49.5
4611,-49.5
4612,-49.15
4613,-51.7
4614,-51.05
4615,-49.5
4616,-46.55
4617,-37.4
4618,-39.5
4619,-30.7
4620,-28.15
4621,-25.85
4622,-26.400000000000002
4623,-24.8
4624,-22.7
4625,-26.9
4626,-27.95
4627,-33.2
4628,-29.4
4629,-29.0
4630,-20.9
4631,-22.3
4632,-24.4
4633,-28.599999999999998
4634,-27.650000000000002
4635,-26.05
4636,-26.9
4637,-24.8
4638,44.39999999999999
4639,45.45
4640,-17.6047619
4641,-13.504761900000005
4642,-9.004761899999998
4643,-3.654761899999997
4644,-71.2547619
4645,-69.8047619
4646,-66.3547619
4647,-8.949999999999996
4648,-9.549999999999997
4649,-15.149999999999999
4650,-15.550000000000004
4651,-14.300000000000004
4652,-11.150000000000006
4653,-20.6
4654,-20.6
4655,-21.45
4656,-23.450000000000003
4657,-17.85
4658,-17.049999999999997
4659,-19.55
4660,-18.4
4661,-21.65
4662,-19.950000000000003
4663,-23.2
4664,-19.55
4665,-18.799999999999997
4666,-14.600000000000001
4667,-12.200000000000003
4668,-14.300000000000004
4669,-5.899999999999999
4670,-7.350000000000001
4671,-12.200000000000003
4672,-13.25
4673,-19.55
4674,-20.6
4675,-21.65
4676,-26.9
4677,-27.95
4678,-25.0
4679,-30.049999999999997
4680,-34.25
4681,-36.9
4682,-34.25
4683,-34.25
4684,-34.25
4685,-34.25
4686,41.25
4687,43.35000000000001
4688,-17.5047619
4689,-16.4547619
4690,-11.404761899999997
4691,-9.1047619
4692,-72.5047619
4693,-72.0047619
4694,-68.8547619
4695,-12.100000000000001
4696,-12.200000000000003
4697,-18.5
4698,-19.55
4699,-20.6
4700,-20.6
4701,-24.900000000000002
4702,-25.099999999999998
4703,-24.8
4704,-24.900000000000002
4705,-20.6
4706,-22.3
4707,-22.799999999999997
4708,-20.5
4709,-24.8
4710,-24.049999999999997
4711,-23.1
4712,-19.55
4713,-19.55
4714,-18.5
4715,-18.5
4716,27.599999999999998
4717,32.15
4718,37.8
4719,37.8
4720,39.05
4721,36.75
4722,-13.650000000000006
4723,-20.6
4724,28.900000000000002
4725,31.099999999999998
4726,32.55
4727,29.8
4728,26.150000000000002
4729,25.7
4730,25.7
4731,25.2
4732,23.1
4733,24.700000000000003
4734,90.7
4735,92.30000000000001
4736,33.8452381
4737,41.8452381
4738,47.1952381
4739,51.3952381
4740,-13.6047619
4741,-13.6047619
4742,-12.7547619
4743,44.1
4744,43.150000000000006
4745,34.65
4746,31.5
4747,28.75
4748,31.5
4749,30.55
4750,28.25
4751,25.2
4752,26.65
4753,31.8
4754,30.45
4755,26.549999999999997
4756,26.25
4757,24.25
4758,23.5
4759,23.5
4760,25.0
4761,26.45
4762,32.35
4763,33.199999999999996
4764,32.35
4765,37.8
4766,39.900000000000006
4767,37.8
4768,37.8
4769,33.199999999999996
4770,29.6
4771,27.3
4772,31.5
4773,29.4
4774,32.25
4775,29.0
4776,27.3
4777,27.3
4778,-24.8
4779,-24.8
4780,-26.9
4781,-26.9
4782,39.05
4783,41.25
4784,-17.5047619
4785,-9.754761900000005
4786,-14.3547619
4787,-11.204761900000001
4788,-26.054761900000003
4789,-26.2047619
4790,-24.1047619
4791,30.45
4792,28.900000000000002
4793,28.25
4794,29.8
4795,25.2
4796,26.25
4797,28.35
4798,27.7
4799,24.35
4800,18.05
4801,31.200000000000003
4802,29.8
4803,23.0
4804,30.65
4805,20.6
4806,30.55
4807,27.3
4808,28.55
4809,31.299999999999997
4810,24.55
4811,31.299999999999997
4812,27.3
4813,31.5
4814,37.8
4815,38.849999999999994
4816,38.849999999999994
4817,38.849999999999994
4818,36.75
4819,35.699999999999996
4820,35.699999999999996
4821,32.55
4822,32.55
4823,30.45
4824,-23.1
4825,-28.05
4826,-31.1
4827,-31.1
4828,-21.65
4829,-22.7
4830,43.35000000000001
4831,53.650000000000006
4832,-16.154761899999997
4833,-7.404761899999997
4834,-5.954761900000001
4835,-3.5547619000000026
4836,-76.2047619
4837,-74.1047619
4838,-22.0047619
4839,35.05
4840,41.150000000000006
4841,32.55
4842,31.099999999999998
4843,28.55
4844,41.8
4845,39.900000000000006
4846,37.8
4847,37.8
4848,33.6
4849,38.650000000000006
4850,37.8
4851,35.699999999999996
4852,33.6
4853,29.5
4854,28.55
4855,24.8
4856,-25.85
4857,-20.6
4858,-26.9
4859,-16.4
4860,-12.400000000000006
4861,-12.200000000000003
4862,-12.200000000000003
4863,-12.200000000000003
4864,-12.599999999999994
4865,-11.549999999999997
4866,-14.300000000000004
4867,-18.5
4868,-19.25
4869,-15.649999999999999
4870,-14.300000000000004
4871,-16.9
4872,-23.75
4873,-23.75
4874,-29.849999999999998
4875,-26.6
4876,-26.7
4877,-26.5
4878,40.19999999999999
4879,50.7
4880,-15.704761900000001
4881,-8.054761900000003
4882,-7.004761899999998
4883,-3.954761900000001
4884,-69.9047619
4885,-70.9547619
4886,-69.9047619
4887,-8.0
4888,-8.200000000000003
4889,-16.0
4890,-14.300000000000004
4891,-15.350000000000001
4892,-13.899999999999999
4893,-12.200000000000003
4894,-18.900000000000002
4895,-20.6
4896,-20.099999999999998
4897,-15.799999999999997
4898,-17.450000000000003
4899,-19.75
4900,-19.75
4901,-25.75
4902,-26.9
4903,-26.9
4904,29.0
4905,31.5
4906,29.2
4907,30.65
4908,28.35
4909,30.049999999999997
4910,35.2
4911,37.8
4912,-11.25
4913,-11.700000000000003
4914,-11.25
4915,-12.200000000000003
4916,37.8
4917,37.8
4918,-11.25
4919,-12.100000000000001
4920,-14.300000000000004
4921,-21.0
4922,-27.95
4923,-27.95
4924,-28.15
4925,-23.75
4926,44.0
4927,46.5
4928,-14.3547619
4929,-13.204761900000001
4930,-15.6047619
4931,-17.404761899999997
4932,-83.3547619
4933,-85.6547619
4934,-82.5047619
4935,-25.950000000000003
4936,-20.6
4937,-35.3
4938,-32.35
4939,-48.95
4940,-26.9
4941,-55.15
4942,-55.25
4943,-50.0
4944,-51.15
4945,-49.9
4946,-53.9
4947,-55.25
4948,-55.25
4949,-55.25
4950,-55.25
4951,-55.25
4952,-55.25
4953,-55.25
4954,-60.5
4955,-51.05
4956,-55.25
4957,-50.0
4958,-55.25
4959,-54.2
4960,-55.25
4961,-43.7
4962,-36.65
4963,-36.65
4964,-34.25
4965,-31.1
4966,-22.7
4967,-24.8
4968,-29.0
4969,-29.0
4970,-31.1
4971,-31.1
4972,-25.2
4973,-21.85
4974,45.45
4975,52.8
4976,-15.904761899999997
4977,-11.204761900000001
4978,-4.904761899999997
4979,-6.504761899999998
4980,-72.4047619
4981,-74.1047619
4982,-17.8047619
4983,40.55
4984,43.25
4985,33.3
4986,35.3
4987,32.15
4988,30.45
4989,31.5
4990,29.4
4991,26.25
4992,27.200000000000003
4993,33.6
4994,33.6
4995,31.5
4996,32.75
4997,31.400000000000002
4998,31.200000000000003
4999,26.8
5000,29.4
5001,35.3
5002,35.8
5003,33.6
5004,30.45
5005,38.75
5006,39.900000000000006
5007,37.8
5008,37.8
5009,34.65
5010,31.8
5011,29.700000000000003
5012,31.5
5013,31.299999999999997
5014,30.65
5015,27.400000000000002
5016,25.2
5017,22.05
5018,-33.2
5019,-33.2
5020,-30.0
5021,-26.9
5022,41.25
5023,47.55000000000001
5024,-18.3547619
5025,-12.454761900000001
5026,-7.204761900000001
5027,-3.454761900000001
5028,-69.1547619
5029,-69.1547619
5030,-67.8047619
5031,-9.050000000000004
5032,-8.0
5033,-18.2
5034,-24.8
5035,-25.0
5036,-19.55
5037,-15.149999999999999
5038,-25.2
5039,-26.9
5040,-28.35
5041,-25.2
5042,-25.2
5043,-26.7
5044,-24.8
5045,-26.05
5046,-27.3
5047,-26.05
5048,-22.7
5049,-18.3
5050,-15.899999999999999
5051,-20.6
5052,-14.300000000000004
5053,-13.25
5054,-12.100000000000001
5055,-13.25
5056,-13.25
5057,-16.4
5058,-19.0
5059,-24.8
5060,-24.4
5061,-24.8
5062,-25.65
5063,-29.0
5064,-26.9
5065,-29.0
5066,-29.0
5067,-29.0
5068,-29.0
5069,-26.9
5070,42.69999999999999
5071,45.45
5072,-15.404761900000004
5073,-12.904761900000004
5074,-10.154761899999997
5075,-9.204761899999994
5076,-74.3047619
5077,-73.0547619
5078,-72.2047619
5079,-10.5
5080,-10.299999999999997
5081,-16.6
5082,28.35
5083,30.049999999999997
5084,29.4
5085,25.2
5086,25.7
5087,22.7
5088,20.25
5089,21.400000000000002
5090,21.0
5091,19.3
5092,21.0
5093,15.75
5094,20.6
5095,21.9
5096,26.45
5097,30.45
5098,32.0
5099,32.55
5100,34.65
5101,37.05
5102,38.3
5103,36.75
5104,35.699999999999996
5105,31.299999999999997
5106,30.45
5107,25.2
5108,25.2
5109,25.2
5110,26.45
5111,21.75
5112,24.15
5113,18.5
5114,-32.150000000000006
5115,-32.150000000000006
5116,-34.25
5117,-31.1
5118,32.849999999999994
5119,44.39999999999999
5120,-13.954761900000001
5121,-8.3547619
5122,-9.1047619
5123,-8.904761900000004
5124,-25.804761900000003
5125,-26.404761899999997
5126,-26.2047619
5127,30.45
5128,29.0
5129,21.0
5130,23.95
5131,17.65
5132,24.8
5133,12.6
5134,17.450000000000003
5135,12.6
5136,10.5
5137,15.75
5138,15.549999999999999
5139,10.5
5140,12.6
5141,10.5
5142,10.5
5143,10.5
5144,9.45
5145,15.549999999999999
5146,14.7
5147,24.8
5148,-23.75
5149,-18.5
5150,30.45
5151,29.4
5152,29.700000000000003
5153,28.650000000000002
5154,-23.75
5155,-25.85
5156,-23.75
5157,-23.849999999999998
5158,-22.7
5159,-24.8
5160,-24.8
5161,-31.1
5162,-33.2
5163,-35.3
5164,-38.25
5165,-35.3
5166,31.400000000000006
5167,41.25
5168,-19.2047619
5169,-15.304761900000003
5170,-15.404761900000004
5171,-14.3547619
5172,-80.4047619
5173,-81.4547619
5174,-81.4547619
5175,-22.7
5176,-24.4
5177,-34.45
5178,-23.75
5179,-36.15
5180,-23.95
5181,-31.5
5182,-35.3
5183,-38.45
5184,-43.05
5185,-36.15
5186,-38.15
5187,-39.5
5188,13.85
5189,10.5
5190,12.6
5191,10.9
5192,13.0
5193,15.95
5194,15.649999999999999
5195,23.1
5196,25.2
5197,24.15
5198,22.450000000000003
5199,24.25
5200,28.15
5201,27.9
5202,31.5
5203,29.4
5204,29.1
5205,29.6
5206,33.6
5207,32.25
5208,30.65
5209,28.35
5210,23.1
5211,23.1
5212,21.0
5213,24.35
5214,90.7
5215,98.3
5216,32.4952381
5217,37.9452381
5218,37.1952381
5219,38.7952381
5220,-25.3547619
5221,-26.404761899999997
5222,-23.904761899999997
5223,34.75
5224,37.8
5225,28.05
5226,29.0
5227,27.95
5228,35.699999999999996
5229,36.75
5230,35.699999999999996
5231,31.5
5232,25.2
5233,30.45
5234,27.3
5235,25.2
5236,25.2
5237,24.15
5238,21.099999999999998
5239,15.75
5240,15.75
5241,18.9
5242,15.75
5243,15.75
5244,10.5
5245,17.549999999999997
5246,27.3
5247,29.4
5248,30.45
5249,29.4
5250,-20.6
5251,-22.7
5252,-24.8
5253,-22.799999999999997
5254,-24.65
5255,-29.0
5256,-35.3
5257,-39.5
5258,-41.6
5259,-41.6
5260,-41.6
5261,-39.5
5262,30.85000000000001
5263,43.900000000000006
5264,-19.2047619
5265,-13.304761900000003
5266,-14.3547619
5267,-13.304761900000003
5268,-80.3047619
5269,-80.4047619
5270,-80.4047619
5271,-21.0
5272,-18.5
5273,-25.85
5274,-28.900000000000002
5275,-32.150000000000006
5276,-37.5
5277,-43.3
5278,-39.5
5279,-44.55
5280,-46.75
5281,-43.7
5282,-47.5
5283,-49.15
5284,-47.9
5285,-52.1
5286,-37.3
5287,-33.2
5288,-35.3
5289,-28.799999999999997
5290,-35.3
5291,-25.85
5292,-33.2
5293,-29.0
5294,-29.0
5295,-30.049999999999997
5296,-31.75
5297,-37.4
5298,-41.6
5299,-50.85
5300,-47.9
5301,-58.4
5302,-50.0
5303,-56.3
5304,-52.1
5305,-66.8
5306,-69.95
5307,-69.55
5308,-68.9
5309,-56.7
5310,10.399999999999999
5311,29.200000000000003
5312,-36.4047619
5313,-18.754761900000002
5314,-18.554761900000003
5315,-15.404761900000004
5316,-80.4047619
5317,-80.4047619
5318,-77.2547619
5319,-17.65
5320,-17.450000000000003
5321,-33.2
5322,-24.8
5323,-41.6
5324,-29.4
5325,-46.55
5326,-39.5
5327,-44.75
5328,-52.85
5329,-40.85
5330,-44.75
5331,-50.0
5332,-47.9
5333,-50.85
5334,-49.15
5335,-49.25
5336,-44.75
5337,-31.1
5338,-49.25
5339,-29.0
5340,-41.7
5341,-41.6
5342,-36.35
5343,-42.95
5344,-51.45
5345,-56.7
5346,-60.5
5347,-65.55
5348,-59.15
5349,-60.5
5350,-60.5
5351,-65.75
5352,-64.05
5353,-65.75
5354,-65.75
5355,-65.75
5356,-65.75
5357,-64.7
5358,2.4000000000000057
5359,30.349999999999994
5360,-36.4047619
5361,-15.904761899999997
5362,-15.004761899999998
5363,-7.754761899999998
5364,-79.5547619
5365,-78.3047619
5366,-73.3547619
5367,-16.4
5368,-12.200000000000003
5369,-26.9
5370,-20.6
5371,-41.6
5372,-34.35
5373,-50.0
5374,-41.6
5375,-50.0
5376,-54.2
5377,-40.75
5378,-45.8
5379,-50.0
5380,-46.85
5381,-50.0
5382,-39.5
5383,-39.5
5384,-42.0
5385,-31.599999999999998
5386,-32.9
5387,-17.450000000000003
5388,-20.6
5389,-17.450000000000003
5390,-18.5
5391,-18.5
5392,-18.5
5393,-21.45
5394,-21.85
5395,-29.0
5396,-26.9
5397,-30.049999999999997
5398,-29.75
5399,-37.4
5400,-44.75
5401,-50.1
5402,-50.1
5403,-50.1
5404,-50.1
5405,-47.9
5406,25.5
5407,38.599999999999994
5408,-19.1047619
5409,-15.404761900000004
5410,-15.404761900000004
5411,-15.404761900000004
5412,-80.4047619
5413,-80.4047619
5414,-80.4047619
5415,-18.5
5416,34.65
5417,23.1
5418,24.15
5419,24.35
5420,30.45
5421,21.0
5422,23.1
5423,21.0
5424,18.9
5425,27.3
5426,25.4
5427,23.1
5428,25.2
5429,27.1
5430,25.2
5431,29.4
5432,30.45
5433,30.45
5434,31.5
5435,30.45
5436,28.35
5437,34.65
5438,36.75
5439,35.699999999999996
5440,32.55
5441,32.15
5442,31.5
5443,22.05
5444,21.0
5445,21.0
5446,23.1
5447,16.8
5448,25.2
5449,16.8
5450,16.4
5451,15.75
5452,17.849999999999998
5453,21.0
5454,83.9
5455,94.39999999999999
5456,34.3952381
5457,39.8452381
5458,42.4952381
5459,44.0452381
5460,-19.9047619
5461,-20.954761899999998
5462,-19.9047619
5463,39.4
5464,40.099999999999994
5465,31.5
5466,27.95
5467,28.75
5468,24.900000000000002
5469,23.1
5470,29.4
5471,23.1
5472,19.950000000000003
5473,27.0
5474,25.2
5475,22.450000000000003
5476,23.1
5477,19.950000000000003
5478,20.6
5479,22.7
5480,23.1
5481,27.3
5482,27.3
5483,27.3
5484,25.2
5485,36.75
5486,37.8
5487,34.35
5488,33.6
5489,31.5
5490,31.5
5491,23.3
5492,23.1
5493,23.1
5494,26.25
5495,24.15
5496,25.2
5497,15.75
5498,21.0
5499,18.9
5500,19.2
5501,25.2
5502,86.0
5503,91.55
5504,32.1952381
5505,39.5452381
5506,41.9452381
5507,42.9952381
5508,-24.1047619
5509,-25.154761899999997
5510,-25.154761899999997
5511,35.6
5512,37.8
5513,27.3
5514,25.2
5515,18.700000000000003
5516,33.6
5517,32.25
5518,30.35
5519,26.05
5520,20.35
5521,27.3
5522,27.3
5523,21.0
5524,19.2
5525,19.2
5526,19.2
5527,19.2
5528,19.2
5529,19.2
5530,19.2
5531,22.9
5532,19.2
5533,24.900000000000002
5534,29.4
5535,33.1
5536,29.4
5537,29.4
5538,29.4
5539,25.2
5540,25.2
5541,24.900000000000002
5542,27.400000000000002
5543,22.25
5544,21.0
5545,19.2
5546,19.2
5547,19.2
5548,19.55
5549,23.2
5550,85.35
5551,94.2
5552,31.245238099999998
5553,34.595238099999996
5554,35.7452381
5555,39.8452381
5556,-25.154761899999997
5557,-26.2047619
5558,-26.2047619
5559,36.75
5560,36.75
5561,26.05
5562,27.3
5563,25.299999999999997
5564,36.0
5565,36.349999999999994
5566,30.45
5567,29.4
5568,28.900000000000002
5569,35.699999999999996
5570,33.8
5571,29.2
5572,25.2
5573,22.05
5574,23.1
5575,23.1
5576,22.05
5577,22.05
5578,22.05
5579,22.05
5580,15.649999999999999
5581,24.15
5582,28.35
5583,28.35
5584,29.8
