,Heat_Demand,Elec_Demand
8813,0.272,0.2355
8814,0.272,0.235
8815,0.272,0.236
8816,0.272,0.237
8817,0.272,0.242
8818,0.272,0.247
8819,0.272,0.252
8820,0.272,0.257
8821,0.272,0.261
8822,0.272,0.265
8823,0.272,0.2695
8824,0.272,0.274
8825,0.272,0.279
8826,0.272,0.284
8827,0.272,0.287
8828,0.272,0.29
8829,0.272,0.2875
8830,0.272,0.285
8831,0.272,0.2745
8832,0.272,0.264
8833,0.272,0.252
8834,0.272,0.24
8835,0.272,0.227
8836,0.272,0.214
8837,0.272,0.202
8838,0.272,0.19
8839,0.272,0.1775
8840,0.272,0.165
8841,0.272,0.1545
8842,0.272,0.144
8843,0.272,0.1395
8844,0.272,0.135
8845,0.2853,0.1385
8846,0.29860000000000003,0.142
8847,0.29964999999999997,0.1495
8848,0.30069999999999997,0.157
8849,0.30069999999999997,0.1655
8850,0.30069999999999997,0.174
8851,0.30069999999999997,0.1825
8852,0.30069999999999997,0.191
8853,0.2874,0.1995
8854,0.2741,0.208
8855,0.27305,0.2165
8856,0.272,0.225
8857,0.272,0.2295
8858,0.272,0.234
8859,0.272,0.235
8860,0.272,0.236
8861,0.272,0.2355
8862,0.272,0.235
8863,0.272,0.236
8864,0.272,0.237
8865,0.272,0.242
8866,0.272,0.247
8867,0.272,0.252
8868,0.272,0.257
8869,0.272,0.261
8870,0.272,0.265
8871,0.272,0.2695
8872,0.272,0.274
8873,0.272,0.279
8874,0.272,0.284
8875,0.272,0.287
8876,0.272,0.29
8877,0.272,0.2875
8878,0.272,0.285
8879,0.272,0.2745
8880,0.272,0.264
8881,0.272,0.252
8882,0.272,0.24
8883,0.272,0.227
8884,0.272,0.214
8885,0.272,0.202
8886,0.272,0.19
8887,0.272,0.1775
8888,0.272,0.165
8889,0.272,0.1545
8890,0.272,0.144
8891,0.272,0.1395
8892,0.272,0.135
8893,0.27795,0.1385
8894,0.2839,0.142
8895,0.2839,0.1495
8896,0.2839,0.157
8897,0.2839,0.1655
8898,0.2839,0.174
8899,0.2839,0.1825
8900,0.2839,0.191
8901,0.27795,0.1995
8902,0.272,0.208
8903,0.272,0.2165
8904,0.272,0.225
8905,0.272,0.2295
8906,0.272,0.234
8907,0.272,0.235
8908,0.272,0.236
8909,0.272,0.2355
8910,0.272,0.235
8911,0.272,0.236
8912,0.272,0.237
8913,0.272,0.242
8914,0.272,0.247
8915,0.272,0.252
8916,0.272,0.257
8917,0.272,0.261
8918,0.272,0.265
8919,0.272,0.2695
8920,0.272,0.274
8921,0.272,0.279
8922,0.272,0.284
8923,0.272,0.287
8924,0.272,0.29
8925,0.272,0.2875
8926,0.272,0.285
8927,0.272,0.2755
8928,0.272,0.266
8929,0.272,0.254
8930,0.272,0.242
8931,0.272,0.2295
8932,0.272,0.217
8933,0.272,0.205
8934,0.272,0.193
8935,0.272,0.1805
8936,0.272,0.168
8937,0.272,0.1575
8938,0.272,0.147
8939,0.272,0.141
8940,0.272,0.135
8941,0.2853,0.136
8942,0.29860000000000003,0.137
8943,0.2994,0.1435
8944,0.30019999999999997,0.15
8945,0.30019999999999997,0.16
8946,0.30019999999999997,0.17
8947,0.30019999999999997,0.1805
8948,0.30019999999999997,0.191
8949,0.2869,0.201
8950,0.2736,0.211
8951,0.2728,0.2215
8952,0.272,0.232
8953,0.272,0.2395
8954,0.272,0.247
8955,0.272,0.252
8956,0.272,0.257
8957,0.272,0.258
8958,0.272,0.259
8959,0.272,0.258
8960,0.272,0.257
8961,0.272,0.259
8962,0.272,0.261
8963,0.272,0.2635
8964,0.272,0.266
8965,0.272,0.268
8966,0.272,0.27
8967,0.272,0.2715
8968,0.272,0.273
8969,0.272,0.275
8970,0.272,0.277
8971,0.272,0.2785
8972,0.272,0.28
8973,0.272,0.2775
8974,0.272,0.275
8975,0.272,0.267
8976,0.272,0.259
8977,0.272,0.248
8978,0.272,0.237
8979,0.272,0.2255
8980,0.272,0.214
8981,0.272,0.203
8982,0.272,0.192
8983,0.272,0.1805
8984,0.272,0.169
8985,0.272,0.1585
8986,0.272,0.148
8987,0.272,0.1415
8988,0.272,0.135
8989,0.2853,0.134
8990,0.29860000000000003,0.133
8991,0.29964999999999997,0.1385
8992,0.30069999999999997,0.144
8993,0.30069999999999997,0.1535
8994,0.30069999999999997,0.163
8995,0.30069999999999997,0.1735
8996,0.30069999999999997,0.184
8997,0.2874,0.1955
8998,0.2741,0.207
8999,0.27305,0.2185
9000,0.272,0.23
9001,0.272,0.24
9002,0.272,0.25
9003,0.272,0.2565
9004,0.272,0.263
9005,0.272,0.266
9006,0.272,0.269
9007,0.272,0.2705
9008,0.272,0.272
9009,0.272,0.274
9010,0.272,0.276
9011,0.272,0.278
9012,0.272,0.28
9013,0.272,0.2815
9014,0.272,0.283
9015,0.272,0.285
9016,0.272,0.287
9017,0.272,0.29
9018,0.272,0.293
9019,0.272,0.294
9020,0.272,0.295
9021,0.272,0.2905
9022,0.272,0.286
9023,0.272,0.2755
9024,0.272,0.265
9025,0.272,0.253
9026,0.272,0.241
9027,0.272,0.2285
9028,0.272,0.216
9029,0.272,0.203
9030,0.272,0.19
9031,0.272,0.177
9032,0.272,0.164
9033,0.272,0.1535
9034,0.272,0.143
9035,0.272,0.139
9036,0.272,0.135
9037,0.2853,0.1385
9038,0.29860000000000003,0.142
9039,0.2994,0.1495
9040,0.30019999999999997,0.157
9041,0.30019999999999997,0.1655
9042,0.30019999999999997,0.174
9043,0.30019999999999997,0.1825
9044,0.30019999999999997,0.191
9045,0.2869,0.1995
9046,0.2736,0.208
9047,0.2728,0.2165
9048,0.272,0.225
9049,0.272,0.2295
9050,0.272,0.234
9051,0.272,0.235
9052,0.272,0.236
9053,0.272,0.2355
9054,0.272,0.235
9055,0.272,0.236
9056,0.272,0.237
9057,0.272,0.242
9058,0.272,0.247
9059,0.272,0.252
9060,0.272,0.257
9061,0.272,0.261
9062,0.272,0.265
9063,0.272,0.2695
9064,0.272,0.274
9065,0.272,0.279
9066,0.272,0.284
9067,0.272,0.287
9068,0.272,0.29
9069,0.272,0.2875
9070,0.272,0.285
9071,0.272,0.2745
9072,0.272,0.264
9073,0.272,0.252
9074,0.272,0.24
9075,0.272,0.227
9076,0.272,0.214
9077,0.272,0.202
9078,0.272,0.19
9079,0.272,0.1775
9080,0.272,0.165
9081,0.272,0.1545
9082,0.272,0.144
9083,0.272,0.1395
9084,0.272,0.135
9085,0.2853,0.1385
9086,0.29860000000000003,0.142
9087,0.2994,0.1495
9088,0.30019999999999997,0.157
9089,0.30019999999999997,0.1655
9090,0.30019999999999997,0.174
9091,0.30019999999999997,0.1825
9092,0.30019999999999997,0.191
9093,0.2869,0.1995
9094,0.2736,0.208
9095,0.2728,0.2165
9096,0.272,0.225
9097,0.272,0.2295
9098,0.272,0.234
9099,0.272,0.235
9100,0.272,0.236
9101,0.272,0.2355
9102,0.272,0.235
9103,0.272,0.236
9104,0.272,0.237
9105,0.272,0.242
9106,0.272,0.247
9107,0.272,0.252
9108,0.272,0.257
9109,0.272,0.261
9110,0.272,0.265
9111,0.272,0.2695
9112,0.272,0.274
9113,0.272,0.279
9114,0.272,0.284
9115,0.272,0.287
9116,0.272,0.29
9117,0.272,0.2875
9118,0.272,0.285
9119,0.272,0.2745
9120,0.272,0.264
9121,0.272,0.252
9122,0.272,0.24
9123,0.272,0.227
9124,0.272,0.214
9125,0.272,0.202
9126,0.272,0.19
9127,0.272,0.1775
9128,0.272,0.165
9129,0.272,0.1545
9130,0.272,0.144
9131,0.272,0.1395
9132,0.272,0.135
9133,0.27795,0.1385
9134,0.2839,0.142
9135,0.2839,0.1495
9136,0.2839,0.157
9137,0.2839,0.1655
9138,0.2839,0.174
9139,0.2839,0.1825
9140,0.2839,0.191
9141,0.27795,0.1995
9142,0.272,0.208
9143,0.272,0.2165
9144,0.272,0.225
9145,0.272,0.2295
9146,0.272,0.234
9147,0.272,0.235
9148,0.272,0.236
9149,0.272,0.2355
9150,0.272,0.235
9151,0.272,0.236
9152,0.272,0.237
9153,0.272,0.242
9154,0.272,0.247
9155,0.272,0.252
9156,0.272,0.257
9157,0.272,0.261
9158,0.272,0.265
9159,0.272,0.2695
9160,0.272,0.274
9161,0.272,0.279
9162,0.272,0.284
9163,0.272,0.287
9164,0.272,0.29
9165,0.272,0.2875
9166,0.272,0.285
9167,0.272,0.2745
9168,0.272,0.264
9169,0.272,0.252
9170,0.272,0.24
9171,0.272,0.227
9172,0.272,0.214
9173,0.272,0.202
9174,0.272,0.19
9175,0.272,0.1775
9176,0.272,0.165
9177,0.272,0.1545
9178,0.272,0.144
9179,0.272,0.1395
9180,0.272,0.135
9181,0.27795,0.1385
9182,0.2839,0.142
9183,0.2839,0.1495
9184,0.2839,0.157
9185,0.2839,0.1655
9186,0.2839,0.174
9187,0.2839,0.1825
9188,0.2839,0.191
9189,0.27795,0.1995
9190,0.272,0.208
9191,0.272,0.2165
9192,0.272,0.225
9193,0.272,0.2295
9194,0.272,0.234
9195,0.272,0.235
9196,0.272,0.236
9197,0.272,0.2355
9198,0.272,0.235
9199,0.272,0.236
9200,0.272,0.237
9201,0.272,0.242
9202,0.272,0.247
9203,0.272,0.252
9204,0.272,0.257
9205,0.272,0.261
9206,0.272,0.265
9207,0.272,0.2695
9208,0.272,0.274
9209,0.272,0.279
9210,0.272,0.284
9211,0.272,0.287
9212,0.272,0.29
9213,0.272,0.2875
9214,0.272,0.285
9215,0.272,0.2745
9216,0.272,0.264
9217,0.272,0.252
9218,0.272,0.24
9219,0.272,0.227
9220,0.272,0.214
9221,0.272,0.202
9222,0.272,0.19
9223,0.272,0.1775
9224,0.272,0.165
9225,0.272,0.1545
9226,0.272,0.144
9227,0.272,0.1395
9228,0.272,0.135
9229,0.27795,0.1385
9230,0.2839,0.142
9231,0.2839,0.1495
9232,0.2839,0.157
9233,0.2839,0.1655
9234,0.2839,0.174
9235,0.2839,0.1825
9236,0.2839,0.191
9237,0.27795,0.1995
9238,0.272,0.208
9239,0.272,0.2165
9240,0.272,0.225
9241,0.272,0.2295
9242,0.272,0.234
9243,0.272,0.235
9244,0.272,0.236
9245,0.272,0.2355
9246,0.272,0.235
9247,0.272,0.236
9248,0.272,0.237
9249,0.272,0.242
9250,0.272,0.247
9251,0.272,0.252
9252,0.272,0.257
9253,0.272,0.261
9254,0.272,0.265
9255,0.272,0.2695
9256,0.272,0.274
9257,0.272,0.279
9258,0.272,0.284
9259,0.272,0.287
9260,0.272,0.29
9261,0.272,0.2875
9262,0.272,0.285
9263,0.272,0.2755
9264,0.272,0.266
9265,0.272,0.254
9266,0.272,0.242
9267,0.272,0.2295
9268,0.272,0.217
9269,0.272,0.205
9270,0.272,0.193
9271,0.272,0.1805
9272,0.272,0.168
9273,0.272,0.1575
9274,0.272,0.147
9275,0.272,0.141
9276,0.272,0.135
9277,0.27795,0.136
9278,0.2839,0.137
9279,0.2839,0.1435
9280,0.2839,0.15
9281,0.2839,0.16
9282,0.2839,0.17
9283,0.2839,0.1805
9284,0.2839,0.191
9285,0.27795,0.201
9286,0.272,0.211
9287,0.272,0.2215
9288,0.272,0.232
9289,0.272,0.2395
9290,0.272,0.247
9291,0.272,0.252
9292,0.272,0.257
9293,0.272,0.258
9294,0.272,0.259
9295,0.272,0.258
9296,0.272,0.257
9297,0.272,0.259
9298,0.272,0.261
9299,0.272,0.2635
9300,0.272,0.266
9301,0.272,0.268
9302,0.272,0.27
9303,0.272,0.2715
9304,0.272,0.273
9305,0.272,0.275
9306,0.272,0.277
9307,0.272,0.2785
9308,0.272,0.28
9309,0.272,0.2775
9310,0.272,0.275
9311,0.272,0.267
9312,0.272,0.259
9313,0.272,0.248
9314,0.272,0.237
9315,0.272,0.2255
9316,0.272,0.214
9317,0.272,0.203
9318,0.272,0.192
9319,0.272,0.1805
9320,0.272,0.169
9321,0.272,0.1585
9322,0.272,0.148
9323,0.272,0.1415
9324,0.272,0.135
9325,0.27795,0.134
9326,0.2839,0.133
9327,0.2839,0.1385
9328,0.2839,0.144
9329,0.2839,0.1535
9330,0.2839,0.163
9331,0.2839,0.1735
9332,0.2839,0.184
9333,0.27795,0.1955
9334,0.272,0.207
9335,0.272,0.2185
9336,0.272,0.23
9337,0.272,0.24
9338,0.272,0.25
9339,0.272,0.2565
9340,0.272,0.263
9341,0.272,0.266
9342,0.272,0.269
9343,0.272,0.2705
9344,0.272,0.272
9345,0.272,0.274
9346,0.272,0.276
9347,0.272,0.278
9348,0.272,0.28
9349,0.272,0.2815
9350,0.272,0.283
9351,0.272,0.285
9352,0.272,0.287
9353,0.272,0.29
9354,0.272,0.293
9355,0.272,0.294
9356,0.272,0.295
9357,0.272,0.2905
9358,0.272,0.286
9359,0.272,0.2755
9360,0.272,0.265
9361,0.272,0.253
9362,0.272,0.241
9363,0.272,0.2285
9364,0.272,0.216
9365,0.272,0.203
9366,0.272,0.19
9367,0.272,0.177
9368,0.272,0.164
9369,0.272,0.1535
9370,0.272,0.143
9371,0.272,0.139
9372,0.272,0.135
9373,0.27795,0.1385
9374,0.2839,0.142
9375,0.2839,0.1495
9376,0.2839,0.157
9377,0.2839,0.1655
9378,0.2839,0.174
9379,0.2839,0.1825
9380,0.2839,0.191
9381,0.27795,0.1995
9382,0.272,0.208
9383,0.272,0.2165
9384,0.272,0.225
9385,0.272,0.2295
9386,0.272,0.234
9387,0.272,0.235
9388,0.272,0.236
9389,0.272,0.2355
9390,0.272,0.235
9391,0.272,0.236
9392,0.272,0.237
9393,0.272,0.242
9394,0.272,0.247
9395,0.272,0.252
9396,0.272,0.257
9397,0.272,0.261
9398,0.272,0.265
9399,0.272,0.2695
9400,0.272,0.274
9401,0.272,0.279
9402,0.272,0.284
9403,0.272,0.287
9404,0.272,0.29
9405,0.272,0.2875
9406,0.272,0.285
9407,0.272,0.2745
9408,0.272,0.264
9409,0.272,0.252
9410,0.272,0.24
9411,0.272,0.227
9412,0.272,0.214
9413,0.272,0.202
9414,0.272,0.19
9415,0.272,0.1775
9416,0.272,0.165
9417,0.272,0.1545
9418,0.272,0.144
9419,0.272,0.1395
9420,0.272,0.135
9421,0.27795,0.1385
9422,0.2839,0.142
9423,0.2839,0.1495
9424,0.2839,0.157
9425,0.2839,0.1655
9426,0.2839,0.174
9427,0.2839,0.1825
9428,0.2839,0.191
9429,0.27795,0.1995
9430,0.272,0.208
9431,0.272,0.2165
9432,0.272,0.225
9433,0.272,0.2295
9434,0.272,0.234
9435,0.272,0.235
9436,0.272,0.236
9437,0.272,0.2355
9438,0.272,0.235
9439,0.272,0.236
9440,0.272,0.237
9441,0.272,0.242
9442,0.272,0.247
9443,0.272,0.252
9444,0.272,0.257
9445,0.272,0.261
9446,0.272,0.265
9447,0.272,0.2695
9448,0.272,0.274
9449,0.272,0.279
9450,0.272,0.284
9451,0.272,0.287
9452,0.272,0.29
9453,0.272,0.2875
9454,0.272,0.285
9455,0.272,0.2745
9456,0.272,0.264
9457,0.272,0.252
9458,0.272,0.24
9459,0.272,0.227
9460,0.272,0.214
9461,0.272,0.202
9462,0.272,0.19
9463,0.272,0.1775
9464,0.272,0.165
9465,0.272,0.1545
9466,0.272,0.144
9467,0.272,0.1395
9468,0.272,0.135
9469,0.27795,0.1385
9470,0.2839,0.142
9471,0.2839,0.1495
9472,0.2839,0.157
9473,0.2839,0.1655
9474,0.2839,0.174
9475,0.2839,0.1825
9476,0.2839,0.191
9477,0.27795,0.1995
9478,0.272,0.208
9479,0.272,0.2165
9480,0.272,0.225
9481,0.272,0.2295
9482,0.272,0.234
9483,0.272,0.235
9484,0.272,0.236
9485,0.272,0.2355
9486,0.272,0.235
9487,0.272,0.236
9488,0.272,0.237
9489,0.272,0.242
9490,0.272,0.247
9491,0.272,0.252
9492,0.272,0.257
9493,0.272,0.261
9494,0.272,0.265
9495,0.272,0.2695
9496,0.272,0.274
9497,0.272,0.279
9498,0.272,0.284
9499,0.272,0.287
9500,0.272,0.29
9501,0.272,0.2875
9502,0.272,0.285
9503,0.272,0.2745
9504,0.272,0.264
9505,0.272,0.252
9506,0.272,0.24
9507,0.272,0.227
9508,0.272,0.214
9509,0.272,0.202
9510,0.272,0.19
9511,0.272,0.1775
9512,0.272,0.165
9513,0.272,0.1545
9514,0.272,0.144
9515,0.272,0.1395
9516,0.272,0.135
9517,0.27795,0.1385
9518,0.2839,0.142
9519,0.2839,0.1495
9520,0.2839,0.157
9521,0.2839,0.1655
9522,0.2839,0.174
9523,0.2839,0.1825
9524,0.2839,0.191
9525,0.27795,0.1995
9526,0.272,0.208
9527,0.272,0.2165
9528,0.272,0.225
9529,0.272,0.2295
9530,0.272,0.234
9531,0.272,0.235
9532,0.272,0.236
9533,0.272,0.2355
9534,0.272,0.235
9535,0.272,0.236
9536,0.272,0.237
9537,0.272,0.242
9538,0.272,0.247
9539,0.272,0.252
9540,0.272,0.257
9541,0.272,0.261
9542,0.272,0.265
9543,0.272,0.2695
9544,0.272,0.274
9545,0.272,0.279
9546,0.272,0.284
9547,0.272,0.287
9548,0.272,0.29
9549,0.272,0.2875
9550,0.272,0.285
9551,0.272,0.2745
9552,0.272,0.264
9553,0.272,0.252
9554,0.272,0.24
9555,0.272,0.227
9556,0.272,0.214
9557,0.272,0.202
9558,0.272,0.19
9559,0.272,0.1775
9560,0.272,0.165
9561,0.272,0.1545
9562,0.272,0.144
9563,0.272,0.1395
9564,0.272,0.135
9565,0.27795,0.1385
9566,0.2839,0.142
9567,0.2839,0.1495
9568,0.2839,0.157
9569,0.2839,0.1655
9570,0.2839,0.174
9571,0.2839,0.1825
9572,0.2839,0.191
9573,0.27795,0.1995
9574,0.272,0.208
9575,0.272,0.2165
9576,0.272,0.225
9577,0.272,0.2295
9578,0.272,0.234
9579,0.272,0.235
9580,0.272,0.236
9581,0.272,0.2355
9582,0.272,0.235
9583,0.272,0.236
9584,0.272,0.237
9585,0.272,0.242
9586,0.272,0.247
9587,0.272,0.252
9588,0.272,0.257
9589,0.272,0.261
9590,0.272,0.265
9591,0.272,0.2695
9592,0.272,0.274
9593,0.272,0.279
9594,0.272,0.284
9595,0.272,0.287
9596,0.272,0.29
9597,0.272,0.2875
9598,0.272,0.285
9599,0.272,0.2755
9600,0.272,0.266
9601,0.272,0.254
9602,0.272,0.242
9603,0.272,0.2295
9604,0.272,0.217
9605,0.272,0.205
9606,0.272,0.193
9607,0.272,0.1805
9608,0.272,0.168
9609,0.272,0.1575
9610,0.272,0.147
9611,0.272,0.141
9612,0.272,0.135
9613,0.27795,0.136
9614,0.2839,0.137
9615,0.2839,0.1435
9616,0.2839,0.15
9617,0.2839,0.16
9618,0.2839,0.17
9619,0.2839,0.1805
9620,0.2839,0.191
9621,0.27795,0.201
9622,0.272,0.211
9623,0.272,0.2215
9624,0.272,0.232
9625,0.272,0.2395
9626,0.272,0.247
9627,0.272,0.252
9628,0.272,0.257
9629,0.272,0.258
9630,0.272,0.259
9631,0.272,0.258
9632,0.272,0.257
9633,0.272,0.259
9634,0.272,0.261
9635,0.272,0.2635
9636,0.272,0.266
9637,0.272,0.268
9638,0.272,0.27
9639,0.272,0.2715
9640,0.272,0.273
9641,0.272,0.275
9642,0.272,0.277
9643,0.272,0.2785
9644,0.272,0.28
9645,0.272,0.2775
9646,0.272,0.275
9647,0.272,0.267
9648,0.272,0.259
9649,0.272,0.248
9650,0.272,0.237
9651,0.272,0.2255
9652,0.272,0.214
9653,0.272,0.203
9654,0.272,0.192
9655,0.272,0.1805
9656,0.272,0.169
9657,0.272,0.1585
9658,0.272,0.148
9659,0.272,0.1415
9660,0.272,0.135
9661,0.27795,0.134
9662,0.2839,0.133
9663,0.2839,0.1385
9664,0.2839,0.144
9665,0.2839,0.1535
9666,0.2839,0.163
9667,0.2839,0.1735
9668,0.2839,0.184
9669,0.27795,0.1955
9670,0.272,0.207
9671,0.272,0.2185
9672,0.272,0.23
9673,0.272,0.24
9674,0.272,0.25
9675,0.272,0.2565
9676,0.272,0.263
9677,0.272,0.266
9678,0.272,0.269
9679,0.272,0.2705
9680,0.272,0.272
9681,0.272,0.274
9682,0.272,0.276
9683,0.272,0.278
9684,0.272,0.28
9685,0.272,0.2815
9686,0.272,0.283
9687,0.272,0.285
9688,0.272,0.287
9689,0.272,0.29
9690,0.272,0.293
9691,0.272,0.294
9692,0.272,0.295
9693,0.272,0.2905
9694,0.272,0.286
9695,0.272,0.2755
9696,0.272,0.265
9697,0.272,0.253
9698,0.272,0.241
9699,0.272,0.2285
9700,0.272,0.216
9701,0.272,0.203
9702,0.272,0.19
9703,0.272,0.177
9704,0.272,0.164
9705,0.272,0.1535
9706,0.272,0.143
9707,0.272,0.139
9708,0.272,0.135
9709,0.27795,0.1385
9710,0.2839,0.142
9711,0.2839,0.1495
9712,0.2839,0.157
9713,0.2839,0.1655
9714,0.2839,0.174
9715,0.2839,0.1825
9716,0.2839,0.191
9717,0.27795,0.1995
9718,0.272,0.208
9719,0.272,0.2165
9720,0.272,0.225
9721,0.272,0.2295
9722,0.272,0.234
9723,0.272,0.235
9724,0.272,0.236
9725,0.272,0.2355
9726,0.272,0.235
9727,0.272,0.236
9728,0.272,0.237
9729,0.272,0.242
9730,0.272,0.247
9731,0.272,0.252
9732,0.272,0.257
9733,0.272,0.261
9734,0.272,0.265
9735,0.272,0.2695
9736,0.272,0.274
9737,0.272,0.279
9738,0.272,0.284
9739,0.272,0.287
9740,0.272,0.29
9741,0.272,0.2875
9742,0.272,0.285
9743,0.272,0.2745
9744,0.272,0.264
9745,0.272,0.252
9746,0.272,0.24
9747,0.272,0.227
9748,0.272,0.214
9749,0.272,0.202
9750,0.272,0.19
9751,0.272,0.1775
9752,0.272,0.165
9753,0.272,0.1545
9754,0.272,0.144
9755,0.272,0.1395
9756,0.272,0.135
9757,0.27795,0.1385
9758,0.2839,0.142
9759,0.2839,0.1495
9760,0.2839,0.157
9761,0.2839,0.1655
9762,0.2839,0.174
9763,0.2839,0.1825
9764,0.2839,0.191
9765,0.27795,0.1995
9766,0.272,0.208
9767,0.272,0.2165
9768,0.272,0.225
9769,0.272,0.2295
9770,0.272,0.234
9771,0.272,0.235
9772,0.272,0.236
9773,0.272,0.2355
9774,0.272,0.235
9775,0.272,0.236
9776,0.272,0.237
9777,0.272,0.242
9778,0.272,0.247
9779,0.272,0.252
9780,0.272,0.257
9781,0.272,0.261
9782,0.272,0.265
9783,0.272,0.2695
9784,0.272,0.274
9785,0.272,0.279
9786,0.272,0.284
9787,0.272,0.287
9788,0.272,0.29
9789,0.272,0.2875
9790,0.272,0.285
9791,0.272,0.2745
9792,0.272,0.264
9793,0.272,0.252
9794,0.272,0.24
9795,0.272,0.227
9796,0.272,0.214
9797,0.272,0.202
9798,0.272,0.19
9799,0.272,0.1775
9800,0.272,0.165
9801,0.272,0.1545
9802,0.272,0.144
9803,0.272,0.1395
9804,0.272,0.135
9805,0.27795,0.1385
9806,0.2839,0.142
9807,0.2839,0.1495
9808,0.2839,0.157
9809,0.2839,0.1655
9810,0.2839,0.174
9811,0.2839,0.1825
9812,0.2839,0.191
9813,0.27795,0.1995
9814,0.272,0.208
9815,0.272,0.2165
9816,0.272,0.225
9817,0.272,0.2295
9818,0.272,0.234
9819,0.272,0.235
9820,0.272,0.236
9821,0.272,0.2355
9822,0.272,0.235
9823,0.272,0.236
9824,0.272,0.237
9825,0.272,0.242
9826,0.272,0.247
9827,0.272,0.252
9828,0.272,0.257
9829,0.272,0.261
9830,0.272,0.265
9831,0.272,0.2695
9832,0.272,0.274
9833,0.272,0.279
9834,0.272,0.284
9835,0.272,0.287
9836,0.272,0.29
9837,0.272,0.2875
9838,0.272,0.285
9839,0.272,0.2745
9840,0.272,0.264
9841,0.272,0.252
9842,0.272,0.24
9843,0.272,0.227
9844,0.272,0.214
9845,0.272,0.202
9846,0.272,0.19
9847,0.272,0.1775
9848,0.272,0.165
9849,0.272,0.1545
9850,0.272,0.144
9851,0.272,0.1395
9852,0.272,0.135
9853,0.27795,0.1385
9854,0.2839,0.142
9855,0.2839,0.1495
9856,0.2839,0.157
9857,0.2839,0.1655
9858,0.2839,0.174
9859,0.2839,0.1825
9860,0.2839,0.191
9861,0.27795,0.1995
9862,0.272,0.208
9863,0.272,0.2165
9864,0.272,0.225
9865,0.272,0.2295
9866,0.272,0.234
9867,0.272,0.235
9868,0.272,0.236
9869,0.272,0.2355
9870,0.272,0.235
9871,0.272,0.236
9872,0.272,0.237
9873,0.272,0.242
9874,0.272,0.247
9875,0.272,0.252
9876,0.272,0.257
9877,0.272,0.261
9878,0.272,0.265
9879,0.272,0.2695
9880,0.272,0.274
9881,0.272,0.279
9882,0.272,0.284
9883,0.272,0.287
9884,0.272,0.29
9885,0.272,0.2875
9886,0.272,0.285
9887,0.272,0.2745
9888,0.272,0.264
9889,0.272,0.252
9890,0.272,0.24
9891,0.272,0.227
9892,0.272,0.214
9893,0.272,0.202
9894,0.272,0.19
9895,0.272,0.1775
9896,0.272,0.165
9897,0.272,0.1545
9898,0.272,0.144
9899,0.272,0.1395
9900,0.272,0.135
9901,0.27795,0.1385
9902,0.2839,0.142
9903,0.2839,0.1495
9904,0.2839,0.157
9905,0.2839,0.1655
9906,0.2839,0.174
9907,0.2839,0.1825
9908,0.2839,0.191
9909,0.27795,0.1995
9910,0.272,0.208
9911,0.272,0.2165
9912,0.272,0.225
9913,0.272,0.2295
9914,0.272,0.234
9915,0.272,0.235
9916,0.272,0.236
9917,0.272,0.2355
9918,0.272,0.235
9919,0.272,0.236
9920,0.272,0.237
9921,0.272,0.242
9922,0.272,0.247
9923,0.272,0.252
9924,0.272,0.257
9925,0.272,0.261
9926,0.272,0.265
9927,0.272,0.2695
9928,0.272,0.274
9929,0.272,0.279
9930,0.272,0.284
9931,0.272,0.287
9932,0.272,0.29
9933,0.272,0.2875
9934,0.272,0.285
9935,0.272,0.2755
9936,0.272,0.266
9937,0.272,0.254
9938,0.272,0.242
9939,0.272,0.2295
9940,0.272,0.217
9941,0.272,0.205
9942,0.272,0.193
9943,0.272,0.1805
9944,0.272,0.168
9945,0.272,0.1575
9946,0.272,0.147
9947,0.272,0.141
9948,0.272,0.135
9949,0.27795,0.136
9950,0.2839,0.137
9951,0.2839,0.1435
9952,0.2839,0.15
9953,0.2839,0.16
9954,0.2839,0.17
9955,0.2839,0.1805
9956,0.2839,0.191
9957,0.27795,0.201
9958,0.272,0.211
9959,0.272,0.2215
9960,0.272,0.232
9961,0.272,0.2395
9962,0.272,0.247
9963,0.272,0.252
9964,0.272,0.257
9965,0.272,0.258
9966,0.272,0.259
9967,0.272,0.258
9968,0.272,0.257
9969,0.272,0.259
9970,0.272,0.261
9971,0.272,0.2635
9972,0.272,0.266
9973,0.272,0.268
9974,0.272,0.27
9975,0.272,0.2715
9976,0.272,0.273
9977,0.272,0.275
9978,0.272,0.277
9979,0.272,0.2785
9980,0.272,0.28
9981,0.272,0.2775
9982,0.272,0.275
9983,0.272,0.267
9984,0.272,0.259
9985,0.272,0.248
9986,0.272,0.237
9987,0.272,0.2255
9988,0.272,0.214
9989,0.272,0.203
9990,0.272,0.192
9991,0.272,0.1805
9992,0.272,0.169
9993,0.272,0.1585
9994,0.272,0.148
9995,0.272,0.1415
9996,0.272,0.135
9997,0.27795,0.134
9998,0.2839,0.133
9999,0.2839,0.1385
10000,0.2839,0.144
10001,0.2839,0.1535
10002,0.2839,0.163
10003,0.2839,0.1735
10004,0.2839,0.184
10005,0.27795,0.1955
10006,0.272,0.207
10007,0.272,0.2185
10008,0.272,0.23
10009,0.272,0.24
10010,0.272,0.25
10011,0.272,0.2565
10012,0.272,0.263
10013,0.272,0.266
10014,0.272,0.269
10015,0.272,0.2705
10016,0.272,0.272
10017,0.272,0.274
10018,0.272,0.276
10019,0.272,0.278
